RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31
1272,203,Nueces County,county,TX,TX,"Corpus Christi, TX",48,355,1043.7255763938165,1047.26960650203,1054.5975903693,1055.2173792687834,1057.980520060798,1054.583826429831,1058.2460647234464,1056.5172672792255,1053.6548142724705,1057.1023068346856,1060.0141681356342,1065.8991707294392,1071.1718634084377,1077.1327300690054,1071.2622813938901,1068.5960047551341,1062.6711916658628,1062.7347851653108,1065.09726035473,1065.9628113524448,1071.4340522073744,1065.9284068681925,1065.880819689441,1063.103605987722,1062.479008185308,1064.155825076664,1066.002105636939,1073.8310872420016,1075.5689597043215,1079.0861024929284,1073.9778594241086,1076.5202421808717,1084.4799856831628,1092.6594076103988,1096.524729237162,1097.3121620232603,1101.8128041138878,1101.4075350386017,1104.7455243406753,1102.6888948640249,1111.5088464911232,1114.288079714937,1119.790175718216,1117.8886860839384,1115.5534568789747,1117.5022093248042,1120.724853170574,1119.5641293026395,1114.829015235618,1118.0055426311244,1119.5957995765764,1122.3201120561864,1120.833560441776,1122.3268279626204,1125.6753687276973,1131.7497909579643,1135.2088789127681,1137.9115032958323,1141.2376320243193,1150.4585664419656,1160.8356692258637,1167.7884159186303,1166.9741831337365,1161.6720554709743,1152.350548327255,1154.3042371273884,1158.5747706890054,1174.5732137128696,1185.1752509752987,1195.816189162237,1198.0445682531401,1204.9101171600703,1207.132604400244,1213.4598059434409,1227.6349054717548,1242.2728199088103,1261.1417659066065,1274.0102526203189,1297.1183155989372,1317.8233880847808,1326.7065831634686,1327.4953058848353,1334.3946794574192,1343.415189068548,1351.0768089773846,1349.230889927682,1347.5457602811694,1353.0470367869484,1360.3885753266436,1371.3187355616242,1368.2984729270047,1364.4613002487283,1361.3663544137955,1364.893835860007,1362.8769071884892,1361.648895925717,1361.5208245008887,1369.0247145717024,1374.8289390596917,1386.8927294461666,1396.9735911678313,1400.119551511997,1395.4062574809554,1387.1169340767874,1383.7915176188064,1389.3196840724588,1386.604844106005,1387.416944230256,1386.209823505642,1391.4718502220994,1390.7965675170005,1388.9932058311424,1391.5663329123718,1396.6288917240147,1398.6902185029553,1400.4833067733548,1403.7204792957014,1403.2358727306978,1410.2413395631079,1413.3257247026881,1417.599427840659,1414.8210464699803,1417.1249394990475,1415.9683297375377,1412.1109059247517,1409.2729168611331,1414.8368566391657,1422.5553218565626,1426.8818625563458,1428.590322580645
1670,204,Douglas County,county,CO,CO,"Denver-Aurora-Lakewood, CO",08,035,1531.8224975102403,1553.9295058501323,1559.2204116292662,1570.7248695986195,1569.7947300820597,1580.5635498358615,1579.1481548875738,1592.951334069266,1592.4421317078843,1603.4640774954441,1608.4440514805187,1613.2088270760992,1612.740072723053,1612.785444572252,1618.1239004208787,1618.2394447658223,1618.7427448021806,1615.6585185169408,1611.7938730354376,1603.4379577456182,1608.6292566469867,1613.292754439755,1620.0808629150476,1619.8699663870057,1620.9781876481607,1628.9052940514985,1637.0164136839603,1652.154205344493,1661.1291169130564,1668.6216761549042,1674.6977399928887,1679.3792869197248,1680.939627105159,1671.2453682066732,1672.3959097508,1676.326791984486,1685.521341548132,1684.7362083481898,1687.69372232478,1690.237955505365,1697.2835285718568,1697.7640669854236,1699.919107700792,1705.2892306525462,1709.8296305575868,1714.4218658338643,1717.5792554037748,1724.3272473853217,1729.6433321602785,1735.732315844106,1737.2694904712203,1736.631315945138,1735.939135930902,1741.3806251004166,1746.6741381528873,1750.5312014147712,1753.9166102550162,1762.269482218957,1765.9103595130607,1766.74651682879,1765.8328793826245,1767.7699342737433,1769.8798267463148,1762.0611032322865,1749.3055709087137,1745.6725007191935,1751.8428850450348,1762.470128651384,1773.3339147458323,1779.2959690458515,1795.6493306426105,1813.447831960621,1825.0052379083395,1827.3655200702985,1831.0077872373392,1852.7986493712317,1885.728057663538,1916.9943009253816,1948.4763878077802,1979.1921657498326,2005.1559730799572,2015.8914330112075,2015.7673113541757,2017.8266668346446,2031.7204699872495,2051.8005415563625,2077.522747237173,2099.5875205725824,2118.4418916344716,2133.5075482880234,2141.2263283982625,2137.4966835635787,2134.793919610064,2143.9226323464723,2150.819081472625,2166.487026908939,2171.8341533219414,2188.866333346379,2197.07372623553,2197.041249197379,2195.864890644116,2190.162940215576,2185.776535167552,2193.4681495023274,2203.2216813689474,2221.5101425912485,2234.146250566939,2242.7253043292867,2247.5157477500516,2239.9046752569498,2236.3957990122203,2227.939140536515,2232.812204977071,2232.569722324558,2241.349515416542,2240.164929955331,2244.816380201899,2239.07576137836,2236.659347014051,2231.7709421120508,2231.603198956214,2233.3770725393683,2234.4162045043045,2242.514710273289,2240.674821284144,2244.8259661937136,2242.2536216998433,2242.968642408648,2237.6275393178335,2233.5535278241505
2702,205,Galveston County,county,TX,TX,"Houston-The Woodlands-Sugar Land, TX",48,167,1004.8361546403971,1007.5584068245925,1022.5774819110638,1027.758506955527,1023.3858878947734,1010.1519469770304,1017.1826392473399,1029.9870801219881,1041.809831400611,1046.2501183829165,1051.6917712370073,1061.2367996030196,1056.7466055531474,1063.7755775053533,1059.2023588436186,1068.4582174691109,1075.3889365401851,1088.0843493875263,1092.244271173025,1088.0967650681014,1083.7519572951405,1082.6712553332925,1078.6578665379354,1083.2769341927567,1090.1006451683654,1094.6262881676132,1097.9411160387356,1099.7882929446844,1108.3889108070834,1112.1003175286348,1112.8452434667875,1114.8378190594092,1132.556315686079,1141.2617050282824,1154.9346292316,1151.409704256574,1162.2799096027532,1163.576918860283,1175.2900766733837,1176.8591181125194,1183.3275862253236,1185.1121823458407,1187.5828237019348,1191.7733224809429,1191.0069944678253,1194.5975038685624,1195.1819426879558,1201.2162621863356,1203.6039145782097,1211.035357453078,1210.6408033587732,1215.8585352643088,1214.2703373296627,1217.390328495158,1222.2653418364428,1226.3047321705403,1225.7489295163082,1225.5886351533245,1225.4892860989994,1227.2419243156533,1224.135419038387,1221.4947002751646,1236.5130962797991,1232.8995646546773,1225.1726018841969,1225.521812109672,1235.4190680886359,1244.9382334716142,1242.0902800685801,1240.3501767080027,1243.954886447445,1250.3828554815016,1262.088619585233,1260.1214506936744,1273.245562677779,1277.010836090644,1294.4792547401464,1306.7652686800811,1318.461901804295,1335.452764527973,1357.9516341139258,1374.93321703231,1386.509158283364,1393.68846762756,1399.8296892125218,1411.8266684308328,1420.76657943558,1442.4538866698156,1452.741716734776,1461.8970668950053,1464.5224702173175,1470.8279452206598,1471.29048252357,1481.0296213548957,1480.1830521703066,1489.212961267837,1490.5864955516333,1498.3183969804447,1504.7929567133758,1511.1096512573038,1522.025672443046,1527.9968496490976,1537.3650792736437,1534.9556522629632,1534.9300349267712,1527.2725919956379,1526.875781152378,1526.852209850243,1534.732365839563,1542.0143150765696,1547.1205345642602,1549.7392723179228,1554.087575785262,1556.8396379794053,1554.527096934569,1557.742296063175,1566.4121340528147,1574.663958266788,1584.5961239724513,1589.671450970553,1591.9326079769337,1590.282245732653,1590.898937816175,1590.8830072218764,1589.1366333095414,1591.2767352843266,1596.7942031553346,1602.452817943056,1603.2068025460344,1605.7016457429554
563,206,Horry County,county,SC,SC,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",45,051,933.9747821931006,933.0741096380649,928.4183650294166,938.2941035464555,956.3659175384419,961.8093292580967,972.1797900321294,970.4248244215709,973.754431347595,982.1261623414367,981.8363929003334,985.3519270505947,983.096165617103,988.0103526212704,995.0043653060158,996.9925692096026,985.4815150149548,991.2046001186416,993.723906453987,1008.1741493644885,1011.7972079108818,1011.7244766882081,1017.2849397916493,1016.2214641495043,1031.4016560513844,1041.145531297482,1043.8518418450653,1048.2248011520346,1053.6932190049151,1065.0842892824487,1068.5475938210275,1069.5989949401878,1070.6580609082214,1078.7900308003307,1082.455696312169,1087.59724628322,1088.643924417333,1086.8748764828372,1093.723972270915,1099.0268713216517,1104.7669970151178,1103.5887564847706,1102.5462248632234,1105.5083473357172,1112.7875948062258,1113.6880543572677,1121.6658534002536,1122.341103997214,1131.2402439011494,1129.8088998749693,1131.6193183892353,1134.5786094882478,1139.4433645734864,1143.6215640905316,1152.2918994111271,1157.0438661221986,1160.8380549398535,1166.923710049985,1169.0309202521826,1177.7268040499252,1178.8951793588328,1190.9006847403082,1195.3335860145569,1191.4813085173714,1174.2160952427157,1172.105095070535,1173.6853940456747,1184.3900897249864,1196.15618347108,1196.4194100176883,1211.6056184470788,1223.3220124140885,1249.257680160371,1248.836376652426,1257.4083292017967,1268.8755776416567,1293.8939695835347,1321.4697442391325,1357.3042152348921,1387.608835308209,1416.2754044408844,1449.8350519106832,1464.996033417222,1490.3911249755947,1490.399297725084,1512.3050515060468,1530.837738572813,1562.165810474706,1593.5038852485534,1611.4452713466947,1617.4485648817908,1622.4636802826503,1618.162180886149,1618.582895707549,1618.0752439495209,1623.269953774417,1622.936344503331,1630.527297664205,1632.6807672184889,1648.4042041058142,1648.406758672037,1641.8380744606031,1639.4125852330994,1633.991072566522,1642.6863604473444,1635.2364522031091,1643.518281640347,1647.976109621123,1663.9405559984177,1671.2337524814277,1676.6989362518543,1677.9489738203422,1674.655027467576,1675.528228490933,1677.9021209169011,1687.3513375323678,1694.8660239521969,1702.8283670653727,1705.5488787134802,1705.498456030489,1703.2785003904835,1699.4748280591725,1699.4487948346607,1692.7527873961346,1696.0147527672975,1701.366071898701,1704.9705647811656,1704.1802336510007,1699.0099614262863,1699.205005299221
1171,208,Marion County,county,OR,OR,"Salem, OR",41,047,820.9177016966376,820.3679185087557,826.8542035032498,830.8241565515144,844.0319958284343,849.2415133808114,861.3670297694853,872.8939098741266,889.0796738291463,897.9203304473969,906.0354947192926,912.5041927218974,913.0602708499008,928.8343445188706,935.7631148157557,952.5931362756311,950.2689456923838,961.6663621843694,964.9700451345597,979.1018975282798,983.6539011507642,998.0526921640056,1000.8127241446181,1008.4476034319695,1016.2506044833435,1023.0601288081662,1036.63615767476,1039.2587015507133,1053.2594303798883,1059.4893825264887,1066.1199311948583,1063.9532770149262,1064.7173196952779,1057.359016399664,1065.6566915383269,1072.2921721769646,1088.7382903624987,1091.62282239729,1094.2517405989834,1097.4435986332028,1095.7385502603395,1099.641933884587,1105.8594156079128,1116.9197129909933,1115.4146835539527,1120.5871306620127,1124.7155564119237,1135.6836879651298,1137.5305971151604,1135.7046185671757,1138.0316424290527,1143.1081871978267,1150.033656154031,1153.4736362437216,1156.2560453191475,1156.8430908095331,1167.3043977608927,1174.4237705576957,1176.7160269601093,1173.2678452097261,1171.9533993315445,1179.8436729185385,1197.3695104751437,1201.3974219255413,1200.229338094085,1197.4076157187849,1204.4119711140208,1213.6013359510964,1219.4556554830851,1226.727230378815,1240.6060258269194,1251.4160263480778,1263.3131644788925,1276.7546977085299,1290.097704567834,1297.3929643670617,1309.6178569931644,1327.2007159304105,1346.300072584779,1359.9392801110507,1366.761180110082,1377.2517945366646,1389.3476808518549,1404.451352767377,1410.689055619871,1418.495042570717,1431.3704862118334,1452.247392009317,1472.1506376869236,1488.9473469482998,1507.8169844917484,1516.7699426202664,1533.5665725044748,1543.494544616943,1549.3451572615181,1553.345864584049,1557.053218361319,1565.3375963227043,1564.3965584892217,1567.2444564771463,1562.6106963813659,1562.6898644085238,1556.393731362698,1562.2474108080235,1564.6232030991494,1571.90223975507,1571.7591710409217,1577.040895884003,1574.1042742998077,1576.2301368175868,1577.1534836818485,1582.5672703986218,1582.8315784633007,1580.383160017458,1582.7177676328022,1590.7024792710406,1589.0017190809613,1589.0968098115063,1594.4725991282596,1595.5885350057595,1604.5559371638826,1606.7596506944308,1612.8178907494928,1611.7405457298164,1617.9153625359738,1624.2141286613787,1629.3861438282336,1626.4127490659891,1631.0225233601025,1633.0932351961765
2552,209,Somerset County,county,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",34,035,1691.804835760003,1711.416087379974,1724.317083145359,1733.2862531919227,1726.1670293762757,1719.9195930798865,1713.7706290853525,1718.742818699014,1721.5227677160747,1730.4505188952876,1730.6947612552083,1740.772212199812,1744.3232297339684,1736.8392780030786,1739.6161974152835,1733.0887545511225,1746.3376172529981,1746.5022873693329,1756.317843220557,1751.7015619535998,1754.606235616593,1755.158223008994,1767.5045355823452,1769.0184363496908,1776.2230578863569,1784.247455405554,1784.3516778526096,1795.0553102585513,1790.947717651045,1804.8594350933024,1805.867871316843,1814.286463409323,1815.1210871588535,1820.5219143682646,1831.0924596700756,1828.205554795588,1826.6441302186695,1825.3131153177517,1840.6241368077692,1841.4590279888275,1847.381212176845,1849.6563566707828,1847.7789416039598,1855.4223944001396,1861.909045410721,1867.7422935041402,1875.332730740908,1876.9184211271015,1886.59857289622,1882.2772303947092,1878.9186367419186,1883.7450559505066,1888.662693415538,1890.5989502013324,1900.2608603770295,1901.8612859754796,1906.873374685437,1910.7352635426269,1908.9448193426979,1920.5867637526349,1924.9739378305067,1940.6018584685996,1942.5033060848039,1941.2306279276838,1936.0348337418611,1920.8307456786413,1931.7833585826297,1945.5814361058847,1964.6519938889885,1970.7769169923426,1978.4426083710011,1988.1407084677294,1996.1886818665862,1999.9892086569776,1998.2543652268407,1998.2646082776191,2009.4769949867157,2043.1869539173888,2058.934038886035,2073.947115949183,2081.885792055294,2097.3173841220832,2132.581914909345,2151.992393306614,2180.5814436347346,2188.5032847190682,2207.3570166942413,2235.0538133676782,2260.143058488653,2278.2568406348914,2291.776559940741,2304.6478812694395,2323.948595160819,2335.7810909036066,2339.74812252579,2330.600671670254,2339.6584608884173,2353.7389040012067,2383.9949393001925,2397.6717920573865,2404.350944836584,2411.6586330358127,2417.1661194308217,2436.012194116306,2442.261500606416,2452.5774733817543,2446.220179706664,2449.881078885173,2459.7704279992586,2478.472770231512,2486.628564655268,2509.819705039442,2521.841312885283,2530.2591670277225,2527.959838506202,2534.5037904816863,2526.9895072393206,2535.445934032326,2554.35189299711,2575.4402118635435,2580.04914202937,2579.7852505513247,2577.082484767721,2569.0173972190632,2573.39892653859,2581.065798798213,2599.5060972903557,2604.690787827065,2625.586730985739,2633.0920219973473
2318,210,Hamilton County,county,IN,IN,"Indianapolis-Carmel-Anderson, IN",18,057,1157.1572732727418,1156.899318186389,1156.3906945046683,1157.3768913836363,1161.222945249094,1161.9348833450708,1164.7068141452112,1164.8387158234677,1170.271597507365,1169.438181221432,1182.7675276707241,1184.768273350776,1186.1073260278874,1180.6128572695288,1179.8594759427385,1183.679816943958,1186.8328222470561,1187.67591049099,1189.3600283989065,1187.0404623797758,1185.6757761029598,1186.257687567915,1182.391740719197,1182.4492491675846,1184.7107943194915,1190.5723433163496,1197.0794253967576,1199.7267085241292,1203.0225714370154,1208.0421161603908,1210.1704376214407,1214.9921585239576,1219.638138341941,1221.8938982625828,1218.6165962639723,1220.3906386168364,1229.383165881692,1240.2381196869628,1243.948067170181,1239.1607416178979,1239.513052557777,1241.917427203871,1245.8128686578748,1251.042289645383,1249.5220732305143,1255.3238564050682,1253.814449352357,1264.1200033213106,1267.0285645729634,1268.8930217750508,1270.6935152106944,1279.8900761532814,1284.8171737395817,1287.8231339479755,1290.742632932585,1292.0508230238602,1298.113995918378,1299.2103801648564,1309.0451297610307,1306.5346699177494,1305.5936219541725,1303.750001505004,1325.1119712350767,1325.718401391018,1326.7783619134468,1322.212553812444,1324.8348780714603,1330.127989984493,1342.5370197505995,1357.244960819616,1368.2111841732917,1381.6380260155056,1392.6004006711742,1396.6093980013404,1394.7563775002325,1410.1873703280105,1431.70226412406,1459.2492707950614,1480.7737249740894,1507.9616409096664,1527.6823649981388,1549.20768511033,1565.419998982321,1576.4685849288508,1581.6389068354845,1590.238869286773,1611.7116043012254,1630.4047973588674,1643.3642932702626,1659.1565298855749,1677.3202872005004,1684.0236833573356,1679.1141103745251,1670.5079731971114,1663.993504130587,1672.534043910291,1683.3973501206244,1695.3448323056048,1703.6837156013507,1705.267856019128,1711.6448678717884,1710.1281070307375,1710.7017779536347,1709.4724786089157,1719.1712180987613,1729.1309495413516,1739.7045156428637,1739.8978021343269,1742.5267489920238,1750.458950191199,1758.1163400270593,1757.445567075664,1758.3962954901267,1761.8195535445798,1766.9317783323909,1778.1632408449127,1784.618684148103,1777.5535913232607,1783.0863238421066,1789.884007156963,1794.937907946405,1794.8680456728378,1794.386624547573,1803.7121383019144,1810.711014647278,1819.1109564653957,1825.1904842803212,1829.8756271190389,1835.7206394773054,1852.9044353459783
2515,211,Rockland County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,087,1758.217636487013,1762.4990514322003,1769.6628344648125,1777.920662461101,1779.3112313691258,1786.009890788885,1775.1951796469862,1783.4183001326167,1783.1441523958263,1812.6419106512863,1835.8078177907191,1844.6798081058269,1819.832641741921,1806.4372969822998,1819.8334231775723,1841.8075990202249,1849.6645742097842,1854.5666679557112,1861.748502916713,1886.3287708161706,1886.2660326685475,1877.6771511143222,1857.0527386322694,1869.0624917487341,1894.3783426473558,1923.1282153823902,1926.0858308898316,1909.8325024765702,1909.6225909432997,1903.7709825834625,1923.516976421968,1919.5419273381676,1939.1716423868118,1923.5725903340228,1927.732461716885,1936.4574156513168,1957.431875393157,1961.1392458694324,1960.4522656607985,1968.1196304884077,1968.828646516256,1980.1640810890474,1982.1844668753472,1982.3033231607808,1982.837617743823,1996.6978016255407,2010.873852165918,2009.4782323482661,2006.1826442385905,2024.2183252398493,2035.8955872116815,2048.154489046843,2060.6930324655495,2067.7103775561072,2068.8003575968423,2078.262435610253,2080.406200684904,2089.5089301472817,2090.8266102964167,2094.6425658642106,2091.3959553846926,2078.1954115819867,2125.6291986238753,2137.5833491902486,2133.198792432102,2133.8696282149203,2114.870712686609,2140.423800392586,2137.5208632691606,2202.1374513982173,2211.9303199512547,2235.2839005032515,2202.0108816130987,2233.799650114779,2258.3805831971745,2293.872656187667,2335.7035387021024,2345.425464527856,2364.8898547030276,2382.9398622653334,2447.1478806955465,2455.772080657805,2470.1812772503717,2459.392832796343,2487.1531083708073,2472.7993495251862,2472.956172832932,2479.34123192109,2516.854953687604,2569.6207677702478,2638.0360973168035,2653.369435581385,2643.1587523846015,2628.9526462570993,2651.952747669492,2704.7065961034164,2741.6343856911913,2786.568045945952,2840.7148322334124,2839.309139266403,2809.493646265148,2762.8046059606336,2761.0481718819897,2775.6920548975277,2777.781283484037,2797.534618829266,2810.4864520763876,2829.944343263727,2849.774445998458,2875.4290500565403,2848.4316948699616,2855.0076045087067,2868.9426258327453,2932.262043742359,2926.1792993878507,2927.556820193839,2899.6029124965544,2912.9374230083554,2912.0781548612167,2897.382564306662,2885.5135860746896,2873.764432364949,2895.8056494314665,2918.38667061475,2942.6136473632487,2936.0833987618935,2958.365634543084,2980.029119616974,3035.815711722383,3056.5907958301555
3016,212,Rutherford County,county,TN,TN,"Nashville-Davidson--Murfreesboro--Franklin, TN",47,149,1018.9487069313852,1019.7537978391429,1025.2013294425708,1029.3969196572718,1038.0670089694133,1042.95032218514,1048.2118166648622,1051.0143429748484,1053.6821572778842,1060.1405798768135,1064.586200077248,1068.0429355591903,1071.016509096061,1077.1144003660952,1081.1476369209443,1080.2084032120786,1082.1322401042053,1086.4694853511858,1090.5487608293843,1094.6040913496938,1100.7282365975484,1103.2170300259154,1109.877016237876,1116.0225743003377,1128.9612715718047,1131.6916848033738,1131.0313768057576,1135.8170131936236,1138.1391221509466,1142.5049288107132,1143.4587178084184,1145.699532716214,1149.4964018760927,1152.9014764832525,1154.9202822002512,1158.3576695100046,1155.9405947525354,1162.4000539762371,1168.1549583229046,1179.375284461867,1188.2968620854845,1195.4878885235903,1197.4572792891986,1199.0951702029906,1200.5181705886769,1210.8386155723776,1215.2015334717826,1222.5913007162958,1221.1404896755391,1222.2040335218564,1227.0962834681645,1226.2232768120257,1227.9168859167955,1229.7977109675244,1237.7150228005248,1245.5972855010882,1252.5818060693875,1253.6861722571614,1259.5403188633068,1262.7999014760842,1274.7801256752805,1282.8376474743147,1284.3939166206353,1283.983883524714,1280.0428989130774,1282.1119074620956,1289.2618991106485,1293.7166615868214,1300.7074379531825,1314.1012106137237,1319.0287329845214,1327.439368920616,1334.1134300787483,1347.8162056924834,1353.7041995853683,1363.5804568522267,1378.0906127065607,1397.490415673144,1417.862509943255,1446.2957931706599,1466.3371241392722,1481.798273191668,1495.6024811907912,1522.122540570093,1543.0688980394527,1555.8003171939902,1572.256145710911,1590.4128136114082,1609.8097796572372,1617.5782568217803,1631.2424085924495,1635.2087938864172,1646.7565702218747,1646.167840488158,1659.7061382781412,1651.731104157854,1651.1242531447876,1643.5785048000462,1652.9752992491622,1657.331286793842,1662.1766735145732,1670.142773349648,1670.6930761681297,1668.9041022934798,1663.852392526444,1666.4257421144373,1668.4400878825363,1677.7441296104435,1687.8312650656826,1691.8863539810466,1690.1268228941094,1692.114008474149,1697.9542833907203,1698.9467090531741,1703.2194893190888,1706.8867903082496,1707.5914303337267,1711.8124662790706,1711.7484922313884,1713.0183347210072,1711.081935218373,1718.1654397002048,1720.5899092081054,1721.7994446512446,1719.194970446087,1720.7888200198372,1722.0270089205035,1726.2475989520563,1732.7827052533546,1735.3294302848578
2912,213,Cumberland County,county,NC,NC,"Fayetteville, NC",37,051,768.1196275898333,769.9412613902531,770.824500273076,771.8673535395058,771.4897290732146,772.9823817639658,774.2793462929234,777.3527946734962,777.1252028652107,778.0880160319934,776.870973483533,779.2682820738968,779.8015981148164,779.6634136775895,780.2923597816816,779.4644522017545,780.6718469318348,780.4578012584712,782.2375217174881,785.041548592751,787.1040517743797,787.6895516908224,788.2364247773999,788.0592535734387,791.0684672606756,793.6705619368273,794.8715781379927,796.1971208867507,797.1552786568302,800.1894377082765,802.3820725787058,802.8456948990942,805.9626695618122,808.829740239378,811.3053242195385,813.0361382094441,811.9025932691596,813.350419999496,817.7952110725342,821.7664167747246,823.9551860019906,823.7180262972336,826.6162470206436,829.0723648839398,830.1111010550579,832.1964209594489,839.9255249010027,844.762356271761,851.4137230860634,850.8111895587965,852.86909464104,855.63837989073,859.7616296442891,865.1580159486713,868.3009480511154,872.5693709163612,877.0541231454628,881.280573573714,881.4594853570272,884.5185207223362,887.157227404193,894.4598804438257,905.5043261996304,906.2065053504418,909.1057670861904,917.1902397440015,927.7184662835167,935.4035501761057,947.866330387725,968.2261263007754,984.399686225619,997.5583301407777,1003.0540167516107,1013.7614521256388,1024.740534014334,1046.3772636582294,1072.308399963036,1091.0392012886653,1113.0501151602973,1127.7320768567693,1147.0438283226233,1150.2839786021373,1161.0666293558022,1172.6688415709577,1196.510541043615,1212.762107218292,1225.0095673347973,1237.1562603012314,1241.7181277104175,1254.1543922848969,1255.530453369953,1269.473045440494,1272.6330293927592,1283.4843676235332,1283.563623312013,1290.2433930635245,1298.25438092758,1305.363928751373,1317.237864758798,1317.0728293922793,1324.3926674844988,1323.146916062715,1326.1163674713157,1324.890178143564,1325.2948184171833,1328.7250420129783,1335.3385655772179,1336.5474146576603,1336.2528155811863,1335.6161981140847,1339.9440579326786,1350.9784673987056,1355.3651250533494,1362.14452936955,1365.31630341027,1372.9402317526533,1379.6363491182155,1385.5385214048222,1392.0240498240164,1398.84178502955,1403.2612910821201,1409.6429237670054,1410.256279006844,1410.8855358814435,1414.2194111909398,1418.1454906605984,1424.6642945098035,1426.876881679078,1430.7059347810323,1432.0597879722045
1771,214,Henrico County,county,VA,VA,"Richmond, VA",51,087,1052.6595700273301,1053.0869780663654,1055.3185371190839,1049.683282908646,1044.1993105123784,1044.4986807227613,1044.9967365054242,1052.2109019554923,1053.2009471035233,1062.8204394156185,1054.9784624037434,1056.8392551991305,1052.4925187700494,1056.1569046256286,1059.8878093901342,1067.5056115098364,1074.711515666014,1078.1866512144197,1079.7335081360168,1077.9205677218154,1084.742791239887,1088.1125174682343,1096.7057522525076,1094.2871736201773,1091.7883540360124,1092.4739911582933,1102.2682977916525,1109.9779664084635,1116.6701667865327,1116.990713623579,1123.5756609427083,1127.324927793789,1126.2909495706506,1130.842108036703,1134.906131177489,1145.666934860483,1155.0229464147978,1162.0039399725106,1161.224686350895,1157.232400627881,1157.968241142177,1166.5332444726641,1171.372031882288,1177.2337738011324,1180.8762258741115,1181.6962193719262,1187.7233066724446,1191.5494297808566,1197.5253528494172,1199.2916746504604,1203.8180006415466,1211.261528325195,1215.4918283934956,1217.266972778553,1219.0248296373115,1221.7457841639898,1226.704797888913,1231.3027064161947,1231.3071098978205,1231.4512510451857,1230.645463491758,1233.016792950934,1240.90080785361,1235.7598302056213,1232.3733747917115,1230.3636411425587,1241.0587274248687,1251.88569177824,1264.5615334540294,1277.1692991107898,1292.6371830485257,1302.3144629658411,1306.7051863899896,1312.7709245861272,1328.3429087402255,1352.345250139194,1376.4279221620186,1393.961502811679,1409.6535666956408,1428.3753264757572,1448.578186799627,1467.2625930576999,1478.0089703416152,1493.901700951245,1511.2128220267164,1532.934661601136,1546.7574846097725,1555.0390809918854,1565.9220826015533,1584.1961962988669,1603.5135663229776,1611.8983327911678,1607.9575577593569,1604.2392816514,1603.2355573303032,1608.3103818725624,1611.7175364083635,1609.6196503490742,1609.5288903451958,1607.0678595863367,1610.9587969418787,1611.3505610993839,1604.0770546163883,1598.6587151992785,1600.3022337377388,1609.2018866367775,1616.2599545563928,1618.4123068837812,1624.6742287955608,1633.4553167733707,1641.0353008560737,1652.366387813074,1656.5612190168763,1666.6011718834347,1671.2781645605642,1682.6853852329427,1692.6243042368492,1697.0250505913584,1704.3188162762037,1711.195939108995,1715.1680411939094,1718.5737974364426,1723.0248022185358,1726.2838929445302,1731.2129529034419,1731.6733792456823,1739.7089338884211,1743.3162662606162,1746.5137769885805,1749.8524828773034
